573		אֲבִימָאֵל	>:ABIJM@>;L	>BJM>L/	Abimael
574		אֹופִיר	>OWPIJR	>WPJR/	[land of gold]
575		יֹובָב	JOWB@B	JWBB/	Jobab
576		מֹושָׁב	MOWC@B	MWCB/	seat
577		מֵשָׁא	M;C@>	MC>=/	Mesha
578		סְפָר	S:P@R	SPR===/	Sephar
579		שָׂפָה	F@P@H	FPH/	lip
580		דָּבָר	D.@B@R	DBR/	word
581		נסע	NS<	NS<[	pull out
582		בִּקְעָה	B.IQ:<@H	BQ<H/	valley
583		רֵעַ	R;<A	R<=/	fellow
584		יהב	JHB	JHB[	give
585		לבן	LBN	LBN=[	make brick
586		לְבֵנָה	L:B;N@H	LBNH/	brick
587		שׂרף	FRP	FRP[	burn
588		שְׂרֵפָה	F:R;P@H	FRPH/	burning
589		חֵמָר	X;M@R	XMR==/	bitumen
590		חֹמֶר	XOMER	XMR/	clay
591		מִגְדָּל	MIG:D.@L	MGDL/	tower
592		ירד	JRD	JRD[	descend
593		עַם	<AM	<M/	people
594		בצר	BYR	BYR=[	be impossible
595		זמם	ZMM	ZMM[	ponder
596		בלל	BLL	BLL[	moisten, confound
597		חדל	XDL	XDL[	cease
598		רְעוּ	R:<W.	R<W/	Reu
599		שְׂרוּג	F:RW.G	FRWG/	Serug
600		נָחֹור	N@XOWR	NXWR/	Nahor
601		תֶּרַח	T.ERAX	TRX/	Terah
602		אַבְרָם	>AB:R@M	>BRM/	Abram
603		הָרָן	H@R@N	HRN/	Haran
604		לֹוט	LOWV	LWV=/	Lot
605		מֹולֶדֶת	MOWLEDET	MWLDT/	offspring
606		אוּר	>W.R	>WR===/	[ur of chaldeans]
607		כַּשְׂדִּים	K.AF:D.IJM	KFDJM/	Chaldeans
608		שָׂרַי	F@RAJ	FRJ/	Sarai
609		מִלְכָּה	MIL:K.@H	MLKH=/	Milcah
610		יִסְכָּה	JIS:K.@H	JSKH/	Iscah
611		עָקָר	<@Q@R	<QR/	barren
612		וָלָד	W@L@D	WLD/	child
613		כַּלָּה	K.AL.@H	KLH/	bride
614		חָרָן	X@R@N	XRN/	[town]
615		גדל	GDL	GDL[	be strong
616		בְּרָכָה	B.:R@K@H	BRKH/	blessing
617		רְכוּשׁ	R:KW.C	RKWC/	property
618		רכשׁ	RKC	RKC[	gather
619		שְׁכֶם	C:KEM	CKM=/	Shechem
620		אֵלֹון	>;LOWN	>LWN/	big tree
621		מֹורֶה	MOWREH	MWRH===/	Moreh
622		עתק	<TQ	<TQ[	advance
623		בֵּית אֵל	B.;JT_>;L	BJT_>L/	Bethel
624		נטה	NVH	NVH[	extend
625		עַי	<AJ	<J=/	Ai
626		נֶגֶב	NEGEB	NGB/	south
627		רָעָב	R@<@B	R<B/	hunger
628		גור	GWR	GWR[	dwell
629		כָּבֵד	K.@B;D	KBD/	heavy
630		קרב	QRB	QRB[	approach
631		נָא	N@>	N>	yeah
632		יָפֶה	J@PEH	JPH/	beautiful
633		אַתְּ	>AT.:	>T=	you
634		מִצְרִי	MIY:RIJ	MYRJ/	Egyptian
635		לְמַעַן	L:MA<AN	LM<N	because of
636		גָּלָל	G.@L@L	GLL/	matter
637		שַׂר	FAR	FR/	chief
638		פַּרְעֹה	P.AR:<OH	PR<H/	pharaoh
639		הלל	HLL	HLL[	praise
640		בָּקָר	B.@Q@R	BQR/	cattle
641		חֲמֹור	X:AMOWR	XMWR/	he-ass
642		שִׁפְחָה	CIP:X@H	CPXH/	maidservant
643		אָתֹון	>@TOWN	>TWN/	she-ass
644		גָּמָל	G.@M@L	GML/	camel
645		נֶגַע	NEGA<	NG</	stroke
646		כֶּסֶף	K.ESEP	KSP/	silver
647		מַסַּע	MAS.A<	MS</	breaking
648		תְּחִלָּה	T.:XIL.@H	TXLH/	beginning
649		יַחְדָּו	JAX:D.@W	JXDW	together
650		יכל	JKL	JKL[	be able
651		רִיב	RIJB	RJB/	law-case
652		פְּרִזִּי	P.:RIZ.IJ	PRZJ/	Perizzite
653		אַל	>AL	>L=	not
654		מְרִיבָה	M:RIJB@H	MRJBH/	quarrel
655		אֲנַחְנוּ	>:ANAX:NW.	>NXNW	we
656		שְׂמֹאל	F:MO>L	FM>L/	lefthand side
657		ימן	JMN	JMN[	go to right
658		יָמִין	J@MIJN	JMJN/	right-hand side
659		שׂמאל	FM>L	FM>L[	turn left
660		כִּכָּר	K.IK.@R	KKR/	disk
661		יַרְדֵּן	JAR:D.;N	JRDN/	Jordan
662		מַשְׁקֶה	MAC:QEH	MCQH/	butler, irrigated, drink
663		צֹעַר	YO<AR	Y<R/	Zoar
664		אהל	>HL	>HL[	pitch a tent
665		חַטָּא	XAV.@>	XV>=/	sinful
666		צָפֹון	Y@POWN	YPWN/	north
667		מנה	MNH	MNH[	count
668		מַמְרֵא	MAM:R;>	MMR>=/	Mamre
669		חֶבְרֹון	XEB:ROWN	XBRWN=/	Hebron
670		אַמְרָפֶל	>AM:R@PEL	>MRPL/	Amraphel
671		מֶלֶךְ	MELEK:	MLK/	king
672		אַרְיֹוךְ	>AR:JOWK:	>RJWK/	Arioch
673		אֶלָּסָר	>EL.@S@R	>LSR/	Ellasar
674		כְּדָרְלָעֹמֶר	K.:D@R:L@<OMER	KDRL<MR/	Kedorlaomer
675		תִּדְעָל	T.ID:<@L	TD<L/	Tidal
676		גֹּויִם	G.OWJIM	GWJM/	Goyim
677		מִלְחָמָה	MIL:X@M@H	MLXMH/	war
678		בֶּרַע	B.ERA<	BR</	Bera
679		בִּרְשַׁע	B.IR:CA<	BRC</	Birsha
680		שִׁנְאָב	CIN:>@B	CN>B/	Shinab
681		שֶׁמְאֵבֶר	CEM:>;BER	CM>BR/	Shemeber
682		בֶּלַע	B.ELA<	BL<===/	Bela
683		חבר	XBR	XBR[	be united
684		עֵמֶק	<;MEQ	<MQ/	valley
685		שִׂדִּים	FID.IJM	FDJM/	Siddim
686		מֶלַח	MELAX	MLX/	salt
687		מרד	MRD	MRD[	rebel
688		רְפָאִים	R:P@>IJM	RP>JM=/	Rephaim
689		עַשְׁתְּרֹת קַרְנַיִם	<AC:T.:ROT_QAR:NAJIM	<CTRT_QRNJM/	Ashteroth Karnaim
690		זוּזִים	ZW.ZIJM	ZWZJM/	Zuzim
691		הָם	H@M	HM/	Ham
692		אֵימִים	>;JMIJM	>JMJM/	Emim
693		שָׁוֵה	C@W;H	CWH/	plain
694		קִרְיָתָיִם	QIR:J@T@JIM	QRJTJM/	Kiriathaim
695		חֹרִי	XORIJ	XRJ/	Horite
696		שֵׂעִיר	F;<IJR	F<JR====/	Seir
697		אֵיל פָּארָן	>;JL_P.@>R@N	>JL_P>RN/	El Paran
698		מִדְבָּר	MID:B.@R	MDBR/	desert
699		עֵין מִשְׁפָּט	<;JN_MIC:P.@V	<JN_MCPV/	En Mishpat
700		קָדֵשׁ	Q@D;C	QDC==/	Kadesh
701		עֲמָלֵקִי	<:AM@L;QIJ	<MLQJ/	Amalekite
702		חַצְצֹן תָּמָר	XAY:YON_T.@M@R	XYYN_TMR/	Hazazon Tamar
703		ערך	<RK	<RK[	arrange
704		בְּאֵר	B.:>;R	B>R/	well
705		נוס	NWS	NWS[	flee
706		אֹכֶל	>OKEL	>KL/	food
707		פָּלִיט	P.@LIJV	PLJV/	escaped one
708		עִבְרִי	<IB:RIJ	<BRJ/	Hebrew
709		מַמְרֵא	MAM:R;>	MMR>/	Mamre
710		אֶשְׁכֹּל	>EC:K.OL	>CKL/	Eshcol
711		עָנֵר	<@N;R	<NR/	Aner
712		בַּעַל	B.A<AL	B<L/	lord, baal
713		שׁבה	CBH	CBH[	take captive
714		ריק	RJQ	RJQ[	be empty
715		חָנִיךְ	X@NIJK:	XNJK/	follower
716		יָלִיד	J@LIJD	JLJD/	son
717		רדף	RDP	RDP[	pursue
718		דָּן	D.@N	DN/	Dan
719		חלק	XLQ	XLQ[	divide
720		חֹובָה	XOWB@H	XWBH/	Hobah
721		דַּמֶּשֶׂק	D.AM.EFEQ	DMFQ/	Damascus
722		קרא	QR>	QR>=[	encounter
723		שָׁוֵה	C@W;H	CWH=/	Shaveh
724		מַלְכִּי צֶדֶק	MAL:K.IJ_YEDEQ	MLKJ_YDQ/	Melchizedek
725		שָׁלֵם	C@L;M	CLM===/	Salem
726		כֹּהֵן	K.OH;N	KHN/	priest
727		אֵל	>;L	>L/	god
728		עֶלְיֹון	<EL:JOWN	<LJWN/	upper
729		מגן	MGN	MGN[	deliver
730		צַר	YAR	YR=/	adversary
731		מַעֲשֵׂר	MA<:AF;R	M<FR/	tenth
732		חוּט	XW.V	XWV/	thread
733		שְׂרֹוךְ	F:ROWK:	FRWK/	sandal-thong
734		נַעַל	NA<AL	N<L/	sandal
735		עשׁר	<CR	<CR[	become rich
736		בִּלְעֲדֵי	B.IL:<:AD;J	BL<DJ	without
737		נַעַר	NA<AR	N<R/	boy
738		חֵלֶק	X;LEQ	XLQ/	share
739		מַחֲזֶה	MAX:AZEH	MXZH/	vision
740		מָגֵן	M@G;N	MGN/	shield
741		שָׂכָר	F@K@R	FKR/	hire
742		אֲדֹנָי	>:ADON@J	>DNJ/	Lord
743		עֲרִירִי	<:ARIJRIJ	<RJRJ/	childless
744		מֶשֶׁק	MECEQ	MCQ/	[uncertain]
745		אֱלִיעֶזֶר	>:ELIJ<EZER	>LJ<ZR/	Eliezer
746		ירשׁ	JRC	JRC[	trample down
747		מֵעִים	M;<IJM	M<JM/	bowels
748		נבט	NBV	NBV[	look at
749		ספר	SPR	SPR[	count
750		כֹּה	K.OH	KH	thus
751		אמן	>MN	>MN[	be firm
752		חשׁב	XCB	XCB[	account
753		צְדָקָה	Y:D@Q@H	YDQH/	justice
754		עֶגְלָה	<EG:L@H	<GLH/	cow
755		שׁלשׁ	CLC	CLC[	be three
756		עֵז	<;Z	<Z==/	goat
757		אַיִל	>AJIL	>JL=/	ram, despot
758		תֹּור	T.OWR	TWR/	dove
759		גֹּוזָל	G.OWZ@L	GWZL/	young of birds
760		בתר	BTR	BTR[	cut
761		בֶּתֶר	B.ETER	BTR/	piece
762		עַיִט	<AJIV	<JV/	bird of prey
763		פֶּגֶר	P.EGER	PGR/	corpse
764		נשׁב	NCB	NCB[	blow
765		שֶׁמֶשׁ	CEMEC	CMC/	sun
766		אֵימָה	>;JM@H	>JMH/	fright
767		חֲשֵׁכָה	X:AC;K@H	XCKH/	darkness
768		גֵּר	G.;R	GR/	sojourner
769		ענה	<NH	<NH=[	be lowly
770		דין	DJN	DJN[	judge
771		שָׁלֹום	C@LOWM	CLWM/	peace
772		קבר	QBR	QBR[	bury
773		שֵׂיבָה	F;JB@H	FJBH/	age
774		הֵנָּה	H;N.@H	HNH==	here
775		שָׁלֵם	C@L;M	CLM=/	complete
776		עֲלָטָה	<:AL@V@H	<LVH/	darkness
777		תַּנּוּר	T.AN.W.R	TNWR/	furnace
778		עָשָׁן	<@C@N	<CN/	smoke
779		לַפִּיד	LAP.IJD	LPJD/	torch
780		אֵשׁ	>;C	>C/	fire
781		גֶּזֶר	G.EZER	GZR/	piece
782		קֵינִי	Q;JNIJ	QJNJ/	Kenite
783		קְנִזִּי	Q:NIZ.IJ	QNZJ/	Kenizzite
784		קַדְמֹנִי	QAD:MONIJ	QDMNJ=/	easterner
785		חִתִּי	XIT.IJ	XTJ/	Hittite
786		הָגָר	H@G@R	HGR/	Hagar
787		עצר	<YR	<YR[	restrain
788		אוּלַי	>W.LAJ	>WLJ	perhaps
789		גְּבֶרֶת	G.:BERET	GBRT/	lady
790		חֵיק	X;JQ	XJQ/	lap
791		שׁפט	CPV	CPV[	judge
792		ברח	BRX	BRX[	run away
793		מַלְאָךְ	MAL:>@K:	ML>K/	messenger
794		שׁוּר	CW.R	CWR==/	Shur
795		אָן	>@N	>N	whither
796		רֹב	ROB	RB=/	multitude
797		הָרָה	H@R@H	HRH/	pregnant
798		יִשְׁמָעֵאל	JIC:M@<;>L	JCM<>L/	Ishmael
799		עֳנִי	<:@NIJ	<NJ=/	poverty
800		פֶּרֶא	P.ERE>	PR>/	zebra
801		רֳאִי	R:@>IJ	R>J/	looking
802		הֲלֹם	H:ALOM	HLM	hither
803		לַחַי רֹאִי	LAXAJ_RO>IJ	LXJ_R>J/	Beer Lahai Roi
804		בֶּרֶד	B.ERED	BRD==/	Bered
805		שַׁדַּי	CAD.AJ	CDJ/	Almighty
806		הָמֹון	H@MOWN	HMWN/	commotion
807		אַבְרָהָם	>AB:R@H@M	>BRHM/	Abraham
808		מְגוּרִים	M:GW.RIJM	MGWRJM/	neighbourhood
809		אֲחֻזָּה	>:AXUZ.@H	>XZH/	land property
810		מול	MWL	MWL[	circumcise
811		מלל	MLL	MLL=[	circumcise
812		עָרְלָה	<@R:L@H	<RLH/	foreskin
813		מִקְנָה	MIQ:N@H	MQNH=/	purchase
814		נֵכָר	N;K@R	NKR/	foreigner
815		עָרֵל	<@R;L	<RL/	uncircumcised
816		פרר	PRR	PRR[	break
817		שָׂרָה	F@R@H	FRH=/	Sarah
818		צחק	YXQ	YXQ[	laugh
819		לוּ	LW.	LW	if only
820		אֲבָל	>:AB@L	>BL	verily
821		יִצְחָק	JIY:X@Q	JYXQ/	Isaac
822		נָשִׂיא	N@FIJ>	NFJ>/	chief
823		חמם	XMM	XMM[	be hot
824		נצב	NYB	NYB[	stand
825		רוץ	RWY	RWY[	run
826		חוה	XWH	XWH[	bow down
827		מְעַט	M:<AV	M<V/	little
828		רחץ	RXY	RXY[	wash
829		שׁען	C<N	C<N[	lean
830		פַּת	P.AT	PT/	bit
831		סעד	S<D	S<D[	support
832		מהר	MHR	MHR[	hasten
833		סְאָה	S:>@H	S>H/	seah
834		קֶמַח	QEMAX	QMX/	flour
835		סֹלֶת	SOLET	SLT/	wheat groat
836		לושׁ	LWC	LWC[	knead
837		עֻגָה	<UG@H	<GH/	cake
838		רַךְ	RAK:	RK/	tender
839		חֶמְאָה	XEM:>@H	XM>H/	butter
840		חָלָב	X@L@B	XLB/	milk
841		עמד	<MD	<MD[	stand
842		אַיֵּה	>AJ.;H	>JH	where
843		זָקֵן	Z@Q;N	ZQN/	old
844		אֹרַח	>ORAX	>RX/	path
845		קֶרֶב	QEREB	QRB/	interior
846		בלה	BLH	BLH[	be worn out
847		עֶדְנָה	<ED:N@H	<DNH/	delight
848		אָדֹון	>@DOWN	>DWN/	lord
849		זקן	ZQN	ZQN[	be old
850		אֻמְנָם	>UM:N@M	>MNM=	really
851		פלא	PL>	PL>[	be miraculous
852		כחשׁ	KXC	KXC[	grow lean
853		שׁקף	CQP	CQP[	look
854		עָצוּם	<@YW.M	<YWM/	mighty
855		מִשְׁפָּט	MIC:P.@V	MCPV/	justice
856		זְעָקָה	Z:<@Q@H	Z<QH/	cry
857		כבד	KBD	KBD[	be heavy
858		צְעָקָה	Y:<@Q@H	Y<QH/	cry
859		כָּלָה	K.@L@H	KLH=/	destruction
860		פנה	PNH	PNH[	turn
861		נגשׁ	NGC	NGC[	approach
862		ספה	SPH	SPH[	sweep away
863		רָשָׁע	R@C@<	RC</	guilty
864		יֵשׁ	J;C	JC/	existence
865		חָלִילָה	X@LIJL@H	XLJLH	be it far
866		ענה	<NH	<NH[	answer
867		יאל	J>L	J>L[	begin
868		אֵפֶר	>;PER	>PR/	dust
869		עֲשָׂרָה	<:AF@R@H	<FRH=/	ten
870		שַׁעַר	CA<AR	C<R/	gate
871		לין	LJN	LJN[	lodge
872		שׁכם	CKM	CKM[	rise early
873		רְחֹב	R:XOB	RXB==/	open place
874		פצר	PYR	PYR[	entreat
875		מִשְׁתֶּה	MIC:T.EH	MCTH/	drinking
876		מַצָּה	MAY.@H	MYH/	matzah
877		אפה	>PH	>PH[	bake
878		שׁכב	CKB	CKB[	lie down
879		דֶּלֶת	D.ELET	DLT/	door
880		רעע	R<<	R<<[	be evil
881		אֵל	>;L	>L===	these
882		צֵל	Y;L	YL/	shadow
883		קֹורָה	QOWR@H	QWRH/	beam
884		הָלְאָה	H@L:>@H	HL>H	further
885		שׁבר	CBR	CBR[	break
886		סַנְוֵרִים	SAN:W;RIJM	SNWRJM/	blindness
887		לאה	L>H	L>H[	be weary
888		פֹּה	P.OH	PH	here
889		חָתָן	X@T@N	XTN/	son-in-law
890		כְּמֹו	K.:MOW	KMW	like
891		שַׁחַר	CAXAR	CXR/	dawn
892		אוץ	>WY	>WY[	urge
893		מָהַהּ	M@HAH.	MHH[	tarry
894		חזק	XZQ	XZQ[	be strong
895		חֶמְלָה	XEM:L@H	XMLH/	compassion
896		מלט	MLV	MLV[	escape
897		חֶסֶד	XESED	XSD/	loyalty
898		קָרֹוב	Q@ROWB	QRWB/	near
899		מִצְעָר	MIY:<@R	MY<R/	little
900		גָּפְרִית	G.@P:RIJT	GPRJT/	sulphur
901		צֶמַח	YEMAX	YMX/	sprout
902		נְצִיב	N:YIJB	NYJB/	pillar
903		קִיטֹור	QIJVOWR	QJVWR/	smoke
904		כִּבְשָׁן	K.IB:C@N	KBCN/	kiln
905		הֲפֵכָה	H:AP;K@H	HPKH/	overthrow
906		מְעָרָה	M:<@R@H	M<RH/	cave
907		בְּכִירָה	B.:KIJR@H	BKJRH/	first-born woman
908		צָעִיר	Y@<IJR	Y<JR/	little
909		מָחֳרָת	M@X:@R@T	MXRT/	next day
910		אֶמֶשׁ	>EMEC	>MC/	yesterday evening
911		מֹואָב	MOW>@B	MW>B/	Moab
912		בֶּן עַמִּי	B.EN_<AM.IJ	BN_<MJ/	Ben-Ammi
913		עַמֹּון	<AM.OWN	<MWN/	Ammon
914		אֲבִימֶלֶךְ	>:ABIJMELEK:	>BJMLK/	Abimelech
915		חֲלֹום	X:ALOWM	XLWM/	dream
916		בעל	B<L	B<L[	own
917		תֹּם	T.OM	TM=/	completeness
918		לֵבָב	L;B@B	LBB/	heart
919		נִקָּיֹון	NIQ.@JOWN	NQJWN/	innocence
920		חשׂך	XFK	XFK[	withhold
921		חטא	XV>	XV>[	miss
922		נָבִיא	N@BIJ>	NBJ>/	prophet
923		פלל	PLL	PLL[	pray
924		אֹזֶן	>OZEN	>ZN/	ear
925		חֲטָאָה	X:AV@>@H	XV>H/	sin
926		יִרְאָה	JIR:>@H	JR>H/	fear
927		אָמְנָה	>@M:N@H	>MNH	indeed
928		תעה	T<H	T<H[	err
929		אֶלֶף	>ELEP	>LP=/	thousand
930		כְּסוּת	K.:SW.T	KSWT/	covering
931		יכח	JKX	JKX[	reprove
932		רפא	RP>	RP>[	heal
933		אָמָה	>@M@H	>MH/	handmaid
934		רֶחֶם	REXEM	RXM/	womb
935		פקד	PQD	PQD[	miss
936		זְקֻנִים	Z:QUNIJM	ZQNJM/	old age
937		צְחֹק	Y:XOQ	YXQ/	laughter
938		מלל	MLL	MLL[	make signs
939		ינק	JNQ	JNQ[	suck
940		גמל	GML	GML[	deal fully
941		אֹודֹות	>OWDOWT	>WDWT/	inducement
942		חֵמֶת	X;MET	XMT/	water-skin
943		שֶׁבַע	CEBA<	CB<==/	Sheba
944		שׁלך	CLK	CLK[	throw
945		רחק	RXQ	RXQ[	be far
946		טחה	VXH	VXH[	shoot
947		מָוֶת	M@WET	MWT/	death
948		בכה	BKH	BKH[	weep
949		רבה	RBH	RBH=[	shoot
950		קַשָּׁת	QAC.@T	QCT=/	bowman
951		פָּארָן	P.@>R@N	P>RN/	Paran
952		פִּיכֹל	P.IJKOL	PJKL/	Phicol
953		שׁבע	CB<	CB<[	swear
954		שׁקר	CQR	CQR[	do falsely
955		נִין	NIJN	NJN/	offspring
956		נֶכֶד	NEKED	NKD/	progeny
957		גזל	GZL	GZL[	tear away
958		כִּבְשָׂה	K.IB:F@H	KBFH/	young ewe-lamb
959		עֵדָה	<;D@H	<DH=/	witness
960		חפר	XPR	XPR=[	dig
961		אֵשֶׁל	>;CEL	>CL/	tamarisk
962		נסה	NSH	NSH[	try
963		יָחִיד	J@XIJD	JXJD/	only one
964		אהב	>HB	>HB[	love
965		מֹרִיָּה	MORIJ.@H	MRJH/	Moriah
966		חבשׁ	XBC	XBC[	saddle
967		רָחֹוק	R@XOWQ	RXWQ/	remote
968		מַאֲכֶלֶת	MA>:AKELET	M>KLT/	knife
969		שֶׂה	FEH	FH/	lamb
970		עקד	<QD	<QD[	bind
971		שׁחט	CXV	CXV[	slaughter
972		מְאוּמָה	M:>W.M@H	M>WMH/	something
973		יָרֵא	J@R;>	JR>/	afraid
974		אחז	>XZ	>XZ[	seize
975		סְבַךְ	S:BAK:	SBK/	thicket
976		קֶרֶן	QEREN	QRN/	horn
977		נְאֻם	N:>UM	N>M/	speech
978		יַעַן	JA<AN	J<N/	motive
979		חֹול	XOWL	XWL/	sand
980		איב	>JB	>JB[	be hostile
981		עֵקֶב	<;QEB	<QB/	end
982		בּוּז	B.W.Z	BWZ=/	Buz
983		קְמוּאֵל	Q:MW.>;L	QMW>L/	Kemuel
984		כֶּשֶׂד	K.EFED	KFD/	Kesed
985		חֲזֹו	X:AZOW	XZW/	Hazo
986		פִּלְדָּשׁ	P.IL:D.@C	PLDC/	Pildash
987		יִדְלָף	JID:L@P	JDLP/	Jidlaph
988		בְּתוּאֵל	B.:TW.>;L	BTW>L/	[father of Laban]
989		רִבְקָה	RIB:Q@H	RBQH/	Rebekah
990		פִּלֶגֶשׁ	P.ILEGEC	PLGC/	concubine
991		רְאוּמָה	R:>W.M@H	R>WMH/	Reumah
992		טֶבַח	VEBAX	VBX==/	Tebah
993		גַּחַם	G.AXAM	GXM/	Gaham
994		תַּחַשׁ	T.AXAC	TXC=/	Tahash
995		מַעֲכָה	MA<:AK@H	M<KH/	Maacah
996		קִרְיַת אַרְבַּע	QIR:JAT_>AR:B.A<	QRJT_>RB</	Kiriath Arba
997		ספד	SPD	SPD[	lament
998		תֹּושָׁב	T.OWC@B	TWCB/	sojourner
999		קֶבֶר	QEBER	QBR/	grave
1000		מִבְחָר	MIB:X@R	MBXR/	choice
1001		פגע	PG<	PG<[	meet
1002		עֶפְרֹון	<EP:ROWN	<PRWN/	Ephron
1003		צֹחַר	YOXAR	YXR=/	Zohar
1004		מַכְפֵּלָה	MAK:P.;L@H	MKPLH/	Machpelah
1005		מָלֵא	M@L;>	ML>/	full
1006		שֶׁקֶל	CEQEL	CQL/	shekel
1007		שׁקל	CQL	CQL[	weigh
1008		סחר	SXR	SXR[	go about
1009		סָבִיב	S@BIJB	SBJB/	surrounding
1010		יָרֵךְ	J@R;K:	JRK/	upper thigh
1011		אבה	>BH	>BH[	want
1012		נקה	NQH	NQH[	be clean
1013		שְׁבוּעָה	C:BW.<@H	CBW<H/	oath
1014		טוּב	VW.B	VWB=/	best
1015		אֲרַם נַהֲרַיִם	>:ARAM_NAH:ARAJIM	>RM_NHRJM/	Mesopotamia
1016		ברך	BRK	BRK=[	kneel
1017		שׁאב	C>B	C>B[	draw water
1018		קרה	QRH	QRH[	meet
1019		נַעֲרָה	NA<:AR@H	N<RH/	girl
1020		כַּד	K.AD	KD/	pitcher
1021		בְּתוּלָה	B.:TW.L@H	BTWLH/	virgin
1022		גמא	GM>	GM>[	swallow
1023		ערה	<RH	<RH[	pour out
1024		שֹׁקֶת	COQET	CQT/	watering trough
1025		שׁאה	C>H	C>H==[	gaze
1026		חרשׁ	XRC	XRC[	be deaf
1027		צלח	YLX	YLX[	be strong
1028		נֶזֶם	NEZEM	NZM/	nose-ring
1029		בֶּקַע	B.EQA<	BQ</	half-shekel
1030		מִשְׁקָל	MIC:Q@L	MCQL/	weight
1031		צָמִיד	Y@MIJD	YMJD/	bracelet
1032		תֶּבֶן	T.EBEN	TBN/	straw
1033		מִסְפֹּוא	MIS:P.OW>	MSPW>/	fodder
1034		קדד	QDD	QDD[	kneel down
1035		אֶמֶת	>EMET	>MT/	trustworthiness
1036		נחה	NXH	NXH[	lead
1037		לָבָן	L@B@N	LBN=/	Laban
1038		זִקְנָה	ZIQ:N@H	ZQNH/	old age
1039		מִשְׁפַּחַת	MIC:P.AXAT	MCPXT/	clan
1040		אָלָה	>@L@H	>LH=/	curse
1041		נָקִי	N@QIJ	NQJ/	innocent
1042		עַלְמָה	<AL:M@H	<LMH/	young woman
1043		שׁאל	C>L	C>L[	ask
1044		אֹו	>OW	>W	or
1045		כְּלִי	K.:LIJ	KLJ/	tool
1046		בֶּגֶד	B.EGED	BGD/	garment
1047		מִגְדָּנֹות	MIG:D.@NOWT	MGDNWT/	presents
1048		עָשֹׂור	<@FOWR	<FWR/	a ten
1049		אחר	>XR	>XR[	be behind
1050		מֵינֶקֶת	M;JNEQET	MJNQT/	nursing woman
1051		רְבָבָה	R:B@B@H	RBBH/	multitude
1052		שׂנא	FN>	FN>[	hate
1053		רכב	RKB	RKB[	ride
1054		שׂוח	FWX	FWX[	[uncertain]
1055		לָזֶה	L@ZEH	LZH	this there
1056		צָעִיף	Y@<IJP	Y<JP/	shawl
1057		קְטוּרָה	Q:VW.R@H	QVWRH=/	Keturah
1058		זִמְרָן	ZIM:R@N	ZMRN/	Zimran
1059		יָקְשָׁן	J@Q:C@N	JQCN/	Jokshan
1060		מְדָן	M:D@N	MDN/	Medan
1061		מִדְיָן	MID:J@N	MDJN=/	Midian
1062		יִשְׁבָּק	JIC:B.@Q	JCBQ/	Ishbak
1063		שׁוּחַ	CW.XA	CWX/	Shuah
1064		אַשּׁוּרִים	>AC.W.RIJM	>CWRJM/	Asshurites
1065		לְטוּשִׁים	L:VW.CIJM	LVWCJM/	Letushites
1066		לְאֻמִּים	L:>UM.IJM	L>MJM/	Leummites
1067		עֵיפָה	<;JP@H	<JPH=/	Ephah
1068		עֵפֶר	<;PER	<PR==/	Epher
1069		אֲבִידָע	>:ABIJD@<	>BJD</	Abida
1070		אֶלְדָּעָה	>EL:D.@<@H	>LD<H/	Eldaah
1071		מַתָּנָה	MAT.@N@H	MTNH/	present
1072		שָׂבֵעַ	F@B;<A	FB<=/	sated
1073		קנה	QNH	QNH[	buy
1074		נְבָיֹות	N:B@JOWT	NBJWT/	Nebaioth
1075		קֵדָר	Q;D@R	QDR/	Kedar
1076		אַדְבְּאֵל	>AD:B.:>;L	>DB>L/	Abdeel
1077		מִבְשָׂם	MIB:F@M	MBFM/	Mibsam
1078		מִשְׁמָע	MIC:M@<	MCM<=/	Mishma
1079		דּוּמָה	D.W.M@H	DWMH=/	Dumah
1080		מַשָּׂא	MAF.@>	MF>===/	Massa
1081		חֲדַד	X:ADAD	XDD/	Hadad
1082		תֵּימָא	T.;JM@>	TJM>/	Tema
1083		יְטוּר	J:VW.R	JVWR/	Jetur
1084		נָפִישׁ	N@PIJC	NPJC/	Naphish
1085		קֵדְמָה	Q;D:M@H	QDMH==/	Kedemah
1086		חָצֵר	X@Y;R	XYR/	court
1087		טִירָה	VIJR@H	VJRH/	encampment
1088		אֻמָּה	>UM.@H	>MH==/	clan
1089		אֲרַמִּי	>:ARAM.IJ	>RMJ/	Aramean
1090		פַּדָּן	P.AD.@N	PDN/	[paddan], field?
1091		עתר	<TR	<TR[	entreat
1092		נֹכַח	NOKAX	NKX=/	straightness
1093		רצץ	RYY	RYY[	crush
1094		בֶּטֶן	B.EVEN	BVN/	belly
1095		לְאֹם	L:>OM	L>M/	people
1096		אמץ	>MY	>MY[	be strong
1097		תֹּואֲמִם	T.OW>:AMIM	TW>MM/	twins
1098		אַדְמֹנִי	>AD:MONIJ	>DMNJ/	red
1099		אַדֶּרֶת	>AD.ERET	>DRT/	splendour
1100		שֵׂעָר	F;<@R	F<R/	hair
1101		עֵשָׂו	<;F@W	<FW/	Esau
1102		יַעֲקֹב	JA<:AQOB	J<QB/	Jacob
1103		תָּם	T.@M	TM/	complete
1104		זיד	ZJD	ZJD[	be presumptuous
1105		נָזִיד	N@ZIJD	NZJD/	boiled food
1106		עָיֵף	<@J;P	<JP/	faint
